<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180724,000000,162.7000000,164.5000000,158.4500000,159.8000000,686542
20180725,000000,160.1500000,160.9500000,154.1500000,159.6500000,571414
20180726,000000,161.5500000,163.4500000,159.6500000,163.2000000,310068
20180727,000000,163.6000000,163.9500000,161.6500000,161.8000000,269723
20180730,000000,162.5000000,164.1500000,160.1500000,160.3000000,351511
20180731,000000,161.4000000,161.8500000,157.8500000,160.0500000,426475
20180801,000000,160.5000000,162.7000000,158.2000000,161.1000000,228446
20180802,000000,159.4000000,162.9000000,159.2000000,161.8000000,389646
20180803,000000,162.7000000,165.0000000,162.0000000,163.8000000,309118
20180806,000000,165.1000000,166.8500000,163.7000000,166.2000000,271664
20180807,000000,167.7000000,169.3500000,163.0500000,164.9500000,412108
20180808,000000,165.1500000,167.8500000,164.2500000,166.3000000,395970
20180809,000000,166.8000000,168.5000000,165.2000000,168.1000000,298192
20180810,000000,167.6000000,168.7000000,166.1000000,168.4500000,298087
20180813,000000,168.0000000,170.5000000,166.5500000,170.3500000,273758
20180814,000000,171.0000000,172.1500000,169.7000000,170.4000000,393440
20180815,000000,171.0000000,171.3500000,159.9500000,161.6000000,761513
20180816,000000,169.2000000,178.4000000,168.3500000,175.9500000,930997
20180817,000000,179.9000000,180.0000000,174.6500000,178.7500000,620170
20180820,000000,182.9000000,185.9000000,181.5500000,184.7500000,841496
20180821,000000,185.8000000,186.5500000,178.5000000,180.7500000,705879
20180822,000000,179.7000000,183.6000000,179.3000000,181.1000000,444986
20180823,000000,181.9000000,186.9000000,180.7000000,186.0000000,404505
20180824,000000,188.3000000,188.5000000,185.1000000,188.2000000,412484
20180827,000000,190.5000000,195.2500000,190.1500000,193.8000000,533630
20180828,000000,195.0500000,196.1000000,188.4500000,192.8000000,655154
20180829,000000,193.3500000,194.3500000,188.6500000,191.8500000,567309
20180830,000000,191.5000000,193.4500000,186.0500000,190.9500000,485786
20180831,000000,191.5000000,192.3000000,190.1500000,191.7000000,413683
20180903,000000,192.4500000,197.2000000,192.2000000,195.2500000,364614
20180904,000000,198.2000000,199.0000000,190.9000000,192.9500000,685899
20180905,000000,194.3000000,197.1500000,183.2000000,183.2000000,884104
20180906,000000,185.0000000,188.4000000,177.8000000,184.4500000,1210129
20180907,000000,188.5000000,193.1500000,187.3000000,192.2000000,590018
20180910,000000,194.4000000,195.4500000,185.3000000,186.7000000,699494
20180911,000000,187.8000000,189.7000000,186.5000000,188.2500000,309589
20180912,000000,188.2500000,191.2500000,183.7000000,185.8500000,471824
20180913,000000,185.6500000,189.0000000,180.6000000,180.6500000,530387
20180914,000000,184.8000000,189.2000000,181.7000000,188.7000000,546903
20180917,000000,189.5000000,190.0000000,186.4500000,188.2500000,333091
20180918,000000,187.1500000,188.7500000,182.7500000,187.6500000,537690
20180919,000000,188.2000000,188.9500000,184.4000000,184.9500000,315855
20180920,000000,184.3000000,184.3000000,167.3000000,176.0000000,1858619
20180921,000000,176.0000000,179.6500000,171.9000000,178.8500000,946313
20180924,000000,177.8500000,183.4000000,177.3500000,182.2500000,596007
20180925,000000,183.5000000,191.5500000,183.3000000,191.4000000,744420
20180926,000000,192.8500000,194.1500000,189.5000000,191.3500000,610104
20180927,000000,189.7000000,190.8500000,185.7500000,188.1000000,526705
20180928,000000,188.1000000,191.0000000,186.3000000,186.9000000,555569
20181001,000000,188.5000000,193.0000000,188.0000000,192.0500000,502036
20181002,000000,190.4500000,192.5000000,187.2000000,190.8500000,590101
20181004,000000,191.7500000,194.4000000,187.7000000,190.8000000,689696
20181005,000000,190.0000000,191.2500000,185.5500000,189.2000000,615597
20181008,000000,188.6500000,188.8000000,162.0000000,166.4000000,2526168
20181009,000000,173.1000000,182.7000000,168.3500000,182.4500000,2005130
20181010,000000,186.9500000,187.0000000,149.5000000,156.1000000,2480893
20181011,000000,150.0000000,166.0000000,148.0000000,159.8000000,1939400
20181012,000000,166.0000000,169.9500000,160.8500000,168.0000000,1491795
20181015,000000,167.2000000,169.9000000,161.7500000,169.5000000,641322
20181016,000000,169.5000000,174.9500000,166.6000000,174.1500000,735545
20181017,000000,177.6000000,181.8000000,174.7000000,177.2000000,920669
20181018,000000,176.3500000,178.4000000,170.4000000,170.6500000,743340
20181019,000000,172.6500000,176.0000000,171.0000000,173.7000000,693523
20181022,000000,175.0000000,177.0000000,172.7500000,175.1500000,516879
20181023,000000,170.6000000,170.8500000,159.5500000,161.7500000,1168432
20181024,000000,162.8500000,167.0000000,160.7000000,161.7000000,639413
20181025,000000,158.2000000,165.9500000,155.8000000,164.9500000,840584
20181026,000000,162.3000000,162.4000000,153.4000000,158.4500000,1116745
20181029,000000,160.0000000,164.4000000,159.6000000,160.0500000,600563
20181030,000000,164.1500000,164.8000000,156.8500000,159.5500000,943749
20181031,000000,162.2000000,167.0500000,161.9500000,165.6000000,755273
20181101,000000,165.3500000,167.1000000,158.2000000,162.1500000,734232
20181102,000000,159.2000000,161.1500000,151.2000000,151.8500000,1831684
20181105,000000,150.0000000,155.4000000,149.1500000,150.7000000,785265
20181106,000000,152.0500000,155.4500000,151.9500000,154.3000000,582946
20181107,000000,156.0000000,157.6500000,153.9000000,157.5000000,581114
20181108,000000,159.4500000,160.8000000,155.0500000,155.5500000,602494
20181109,000000,159.9000000,161.9500000,157.3000000,157.7000000,913911
20181112,000000,159.4000000,160.8000000,150.6500000,151.6500000,677703
20181113,000000,152.4500000,157.5000000,151.0000000,157.1000000,695895
20181114,000000,157.0000000,157.2000000,145.2000000,149.4000000,1670828
20181115,000000,152.0000000,153.8000000,145.6000000,149.0500000,880638
20181116,000000,150.5000000,151.0000000,145.5500000,148.0500000,852913
20181119,000000,147.3500000,148.6500000,135.6500000,137.5000000,1517306
20181120,000000,129.5000000,132.5500000,124.4000000,130.3500000,3041837
20181121,000000,132.6000000,133.7000000,129.6000000,132.0500000,1169127
20181122,000000,131.7000000,131.7500000,127.7000000,130.1000000,533187
20181123,000000,129.7500000,132.2000000,129.1000000,132.1000000,554493
20181126,000000,133.4000000,136.7500000,132.7000000,135.6500000,723094
20181127,000000,137.2000000,137.3500000,130.1000000,130.9500000,830248
20181128,000000,132.1000000,134.2500000,131.4000000,132.6000000,658317
20181129,000000,135.8000000,138.3500000,135.1000000,136.5000000,767026
20181130,000000,137.2000000,137.2000000,132.5000000,132.7500000,641968
20181203,000000,139.2500000,141.7500000,137.8000000,140.4000000,850578
20181204,000000,139.4500000,142.3000000,137.9000000,138.9000000,579931
20181205,000000,135.0000000,136.5000000,133.3500000,134.9000000,616624
20181206,000000,131.5500000,132.2000000,128.0000000,129.4000000,934507
20181207,000000,132.0000000,138.0500000,131.8000000,133.2500000,868135
20181210,000000,131.8500000,133.7500000,131.6000000,132.9000000,583689
20181211,000000,135.5000000,140.2000000,134.5000000,137.5000000,622775
20181212,000000,139.0000000,139.2500000,134.8500000,137.5500000,526816
20181213,000000,138.3000000,139.8500000,136.1000000,137.9000000,431934
20181214,000000,135.6500000,138.5500000,135.1500000,137.0500000,421410
20181217,000000,137.5000000,138.0000000,132.7000000,134.5500000,496501
20181218,000000,133.8500000,135.3500000,132.1000000,132.8000000,493161
20181219,000000,132.6500000,137.7500000,132.1500000,136.2000000,616602
20181220,000000,132.3500000,133.6500000,127.8000000,128.9500000,880269
20181221,000000,128.0000000,130.9000000,126.6500000,129.0000000,688230
20181227,000000,129.7000000,131.3500000,126.0500000,127.3500000,508308
20181228,000000,129.3000000,132.9500000,129.0500000,132.8000000,530112
20190102,000000,133.0000000,136.2500000,131.4500000,135.1000000,649061
20190103,000000,132.2500000,132.6000000,126.3500000,127.1500000,989005
20190104,000000,129.0000000,133.4000000,129.0000000,133.0000000,678721
20190107,000000,135.8500000,136.6000000,134.8500000,136.2500000,496048
20190108,000000,136.0000000,140.0000000,134.1500000,138.8000000,910090
20190109,000000,139.4000000,145.2500000,138.6000000,143.2000000,949907
20190110,000000,141.5000000,142.6000000,138.9000000,141.6500000,611653
20190111,000000,142.3000000,142.9500000,139.3500000,139.8000000,420776
20190114,000000,138.0000000,138.1500000,135.1500000,135.8500000,523757
20190115,000000,137.5500000,139.4000000,135.8500000,138.0500000,480107
20190116,000000,139.0000000,140.6500000,137.2000000,139.1000000,483677
20190117,000000,138.5500000,144.5000000,137.7000000,143.0000000,829344
20190118,000000,144.9000000,151.4500000,144.4000000,149.9500000,1383602
20190121,000000,150.7000000,157.5500000,149.7000000,153.9000000,959116
20190122,000000,153.8500000,157.9000000,153.3000000,157.0000000,839046
20190123,000000,155.4500000,160.9000000,154.7500000,159.7500000,847627
20190124,000000,161.5000000,166.8000000,160.2000000,165.5000000,1167888
20190125,000000,169.6000000,170.7000000,166.9500000,167.3500000,1235354
20190128,000000,166.3000000,170.2000000,165.4500000,166.5500000,825311
20190129,000000,166.7000000,168.1500000,164.2500000,167.0000000,620570
20190130,000000,167.0000000,169.1000000,126.0000000,145.3000000,4868596
20190131,000000,152.0000000,152.7000000,142.8000000,145.0000000,2718826
20190201,000000,145.6500000,151.4000000,99.8600000,105.1000000,7087746
20190204,000000,120.0000000,133.3000000,114.4000000,123.1000000,7038880
20190205,000000,127.5000000,133.0000000,127.2000000,132.0500000,2213588
20190206,000000,135.7500000,135.8000000,124.0000000,130.1000000,2189964
20190207,000000,129.4000000,130.6500000,104.8500000,110.8000000,6283591
20190208,000000,110.5500000,118.1000000,86.0000000,97.1200000,9547180
20190211,000000,97.6000000,104.6000000,97.0000000,102.7500000,3116399
20190212,000000,106.0000000,107.8500000,95.3200000,101.8500000,2656704
20190213,000000,97.4000000,101.1000000,95.6000000,97.0000000,1990228
20190214,000000,100.0000000,107.4000000,98.8000000,102.0000000,2360279
20190215,000000,102.0000000,103.1500000,98.8000000,100.2500000,1456463
20190218,000000,108.5000000,116.3500000,105.0500000,115.2000000,2357693
20190219,000000,121.8000000,126.2000000,116.4000000,119.9500000,2177305
20190220,000000,122.9500000,123.1000000,111.8500000,114.7000000,1435401
20190221,000000,115.0000000,115.4000000,106.1000000,109.2500000,1213991
20190222,000000,113.1000000,115.1000000,111.8000000,115.0000000,660288
20190225,000000,119.5000000,119.7000000,114.5000000,116.6000000,681289
20190226,000000,116.5000000,117.5000000,114.5500000,117.5000000,424751
20190227,000000,118.0000000,118.1000000,116.7500000,117.1000000,375726
20190228,000000,117.1500000,119.7000000,116.6000000,119.6000000,513717
20190301,000000,121.1500000,121.9000000,118.3000000,120.3000000,625205
20190304,000000,120.7000000,120.8000000,115.5000000,118.4500000,431587
20190305,000000,117.3000000,118.2000000,115.0000000,117.9000000,510165
20190306,000000,118.8000000,119.5000000,117.0000000,117.8000000,340883
20190307,000000,117.2000000,118.6000000,116.4500000,118.1500000,285192
20190308,000000,116.4000000,123.8000000,116.0500000,123.8000000,906625
20190311,000000,125.6000000,134.3000000,125.2500000,131.6500000,2111844
20190312,000000,135.0000000,136.5000000,123.4000000,127.9500000,1638923
20190313,000000,120.5500000,125.4000000,117.5000000,120.0500000,1222418
20190314,000000,121.1500000,124.5000000,113.8000000,115.5000000,1385423
20190315,000000,105.3000000,109.7500000,103.1500000,104.2500000,2081708
20190318,000000,107.1000000,108.4500000,105.0500000,107.0000000,683981
20190319,000000,108.1000000,112.9500000,107.5500000,111.4000000,595981
20190320,000000,112.8000000,114.3000000,106.4500000,107.9000000,799716
20190321,000000,106.0000000,107.6500000,101.0000000,101.7500000,1218230
20190322,000000,104.2500000,105.2000000,100.5000000,100.8000000,813925
20190325,000000,97.5000000,101.0000000,93.1200000,99.2000000,1124542
20190326,000000,101.0000000,130.3500000,99.2000000,124.8500000,4060914
20190327,000000,127.8000000,128.0000000,118.1500000,123.1000000,1470244
20190328,000000,122.1000000,124.4000000,122.1000000,122.6500000,854032
20190329,000000,120.0000000,120.0000000,110.0500000,112.2000000,1993416
20190401,000000,114.9000000,115.3500000,108.5500000,110.1500000,973835
20190402,000000,110.3000000,111.1000000,107.3000000,107.8000000,1022738
20190403,000000,110.4500000,111.2000000,107.8000000,108.0500000,865290
20190404,000000,109.1000000,110.7500000,108.6500000,110.4000000,547919
20190405,000000,111.9000000,111.9000000,110.1000000,110.7000000,451937
20190408,000000,110.0000000,110.2000000,108.9000000,109.3500000,260618
20190409,000000,108.5000000,109.1000000,106.7000000,107.8500000,410651
20190410,000000,107.8000000,110.7000000,106.8500000,109.8500000,456953
20190411,000000,110.1500000,110.3500000,108.6500000,109.7500000,320408
20190412,000000,110.1000000,110.9500000,109.7000000,110.7000000,444870
20190415,000000,110.5000000,115.4000000,110.5000000,113.2000000,797472
20190416,000000,116.0000000,117.9000000,115.0000000,117.3000000,797023
20190417,000000,123.1500000,124.0000000,120.5000000,122.7500000,1026430
20190418,000000,119.3000000,121.4500000,117.0000000,120.1000000,785569
20190423,000000,113.0500000,124.1000000,110.2000000,122.9000000,2106148
20190424,000000,133.5000000,142.6500000,128.4000000,134.0500000,5551796
20190425,000000,137.0000000,140.4500000,125.5000000,128.7500000,3259343
20190426,000000,129.2500000,135.0000000,128.7000000,133.4000000,1671071
20190429,000000,134.6000000,137.1500000,133.8000000,135.0500000,1308179
20190430,000000,134.5000000,136.6500000,132.2500000,134.5000000,807348
20190502,000000,134.8000000,135.0000000,130.2000000,131.2000000,1050398
20190503,000000,130.1000000,131.2500000,127.2000000,128.5500000,1065259
20190506,000000,126.0000000,128.3000000,125.1500000,127.2000000,889455
20190507,000000,128.9500000,132.7500000,127.9000000,131.6500000,1200643
20190508,000000,138.3000000,140.2000000,133.8000000,139.8500000,2975555
20190509,000000,139.1500000,139.4000000,134.8500000,136.0500000,1254988
20190510,000000,135.0000000,136.7000000,133.1000000,135.1000000,949000
20190513,000000,133.5000000,135.0500000,132.3500000,133.0500000,1025342
20190514,000000,133.0000000,137.2000000,133.0000000,136.8500000,901576
20190515,000000,139.0000000,139.7500000,135.7500000,138.5000000,1034065
20190516,000000,138.7500000,139.8000000,137.6000000,139.5500000,896198
20190517,000000,139.6500000,142.3000000,139.2000000,140.2500000,1102286
20190520,000000,141.3500000,144.6500000,138.6000000,142.8500000,1443165
20190521,000000,144.6000000,149.9000000,144.2500000,149.7500000,1862368
20190522,000000,154.2000000,157.9000000,152.4000000,157.4500000,2973610
20190523,000000,156.7500000,157.8000000,152.9500000,154.6500000,1743613
20190524,000000,155.5000000,156.4000000,153.9000000,155.0500000,847828
20190527,000000,157.0000000,159.3000000,156.5500000,159.0000000,722156
20190528,000000,160.8000000,162.3000000,160.1500000,162.0500000,1426565
20190529,000000,153.3000000,156.2000000,152.0000000,153.1000000,1358571
20190530,000000,148.6500000,153.8000000,147.4000000,153.3500000,1097125
20190531,000000,147.4500000,149.2000000,130.4000000,140.5500000,4298952
20190603,000000,144.3000000,145.0500000,139.4500000,144.4000000,1529241
20190604,000000,143.5000000,146.7000000,142.1000000,145.4000000,905919
20190605,000000,146.8500000,150.4000000,145.9000000,148.1500000,1061219
20190606,000000,149.2000000,149.4500000,140.5500000,145.6500000,1028890
20190607,000000,146.8000000,147.4000000,140.3000000,146.7000000,919105
20190611,000000,148.5000000,149.7500000,145.8000000,149.5000000,884402
20190612,000000,148.3000000,149.0500000,146.0500000,148.0000000,646599
20190613,000000,148.6000000,152.8000000,148.1000000,150.1500000,1076715
20190614,000000,151.2500000,151.6500000,148.5000000,149.9000000,552676
20190617,000000,151.3000000,152.0000000,149.6000000,151.5500000,556830
20190618,000000,152.0500000,156.0000000,150.3000000,154.8000000,1186746
20190619,000000,154.6000000,154.9500000,150.6500000,151.4500000,905632
20190620,000000,153.0000000,153.2500000,150.1500000,150.7000000,551121
